Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
gAAAAABkUtUxHJ8sY_DyoDK6xuUhD-T-DqWzfz9w6isQEZY-3ULohP1dS1XRdkHqw2Jmja3AaQcyzJI7HtLPjBgr9Gn7gcoBVg==,gAAAAABkUtUxoKAxbA98ef8MUwaGbWjHqXPomNN5cr-WCNV6rmPmcqvaWEhGE4sck9wfHhzZyNCWEHJpdEh52le-CQzhgBhkQA==,Dutch footballer (1932-2018),Male,Kingdom of the Netherlands,Athlete,1932,2018,natural causes,86
gAAAAABkUtUxKg7j30NxpyB65oYQ4Obw6nfgaRiDx9MVT3vhWrczUtfIcSHpe24AxRJLUGX-1MyxMETRp-HjLBmk9akg4wiu_Q==,gAAAAABkUtUxm5jbwfvuYQb0KbFUs-dOqIsL15Sj72zPoZT41jBt8NAU8-MLzqpta39bU6LdefENOed9BX6kQL0q1BKPyUOFNqG6t90fuI1QMDyUNvg6jtQ=,Greek short-story writer,Male,Greece,Artist,1851,1911,natural causes,60
gAAAAABkUtUx27_50qUrsaYVIqAMaVfgcpMcZTZ474O6cD5jLuHpewdf_5WN_fJLorjJU9RiBQXaoFc8gOn9R-seByytO7wIeA==,gAAAAABkUtUxIblb5zxiGl6YRUU2Ah8ZV883L0j-f4KXlnIXzNFmtmfaM5QSzxvw3c7Cz7-_apurKIWCehYITnjGQV0vk_NU7AcpbKI9yvPv4VuBbQXUHh8=,Brazilian footballer (1979-2004),Male,Brazil,Athlete,1979,2004,natural causes,25
gAAAAABkUtUyuKtJSvEs7aER04S3Y2Q7Z8H07zFX5xzFRJOueJ3fC24hEbV0w-X-S9KSha5UsxNAlBo5qObotPYVNoWkl8r7fg==,gAAAAABkUtUyK8Lng45JVlzquND13or6zMbylO0UTGaXIgTDJPk64nufguTX-FoKdFKI70XWWRwdXkql-_T_ZkG-Nf1iwUN5GRSMg6i5YmjMGqJnhE2J99Y=,French businessman,Male,France,Businessperson,1928,2003,natural causes,75
gAAAAABkUtUySFBdMqd3Cis_trT4WhzsV3IbjtllvQ7QsugtnwcnZ-2QwXYIQevuiF6-Uxk1eALC9mJmE8uxAij5NAb_9Itjdw==,gAAAAABkUtUyis8-Qz1_iq7E_4CLybsvWL4Qh9zVFt3-E4ttoWXidLaPr-xWBJpF6PErjcIJaMChox9OjXAzTJz-K-9YviDJfQ==,Argentine singer (1973-2000),Male,Argentina,Artist,1973,2000,accident,27
gAAAAABkUtUyTo03Z6AbG2Sj_PT1Nn50rBKPlnI9AG1i_5Zlpw2VoBz_oAReZcVfb1_2-Le1td7CSkOGIK6xka-5i69t9vd47w==,gAAAAABkUtUyiw9FnZXTs1YIEQ-9Sq2-DIO-9aXTe5j_cih0ujSabhctDM4gXSaHm95gEKJ_cA6G8tfqB5oi9pRVX7sRhFHIwQ==,"Heiress, Volunteer",Female,United States of America,Socialite,1943,1969,homicide,26
gAAAAABkUtUyz0JIjT5qHZ6UUHGaci2YrJ0ke5Am75HQ23rgpn_PImFmtP-ss0kIs3wcmdSkWolZMspWukB23xypr4q95Y3jhg==,gAAAAABkUtUyOrH6ac6XCl4QVGv5j_d3dDnwNvgda3a3DP10oBFkSPbekiZaki_S83U_48FQPM3OL3BHzRpVAq38YHMoOnCDug==,British police officer,Male,United Kingdom of Great Britain and Ireland,Artist,1841,1918,natural causes,77
gAAAAABkUtUyOYiB9oDLI1uKnbcGFRps62aG5qd8XnBL376F0G-_9YqvX34IsI6PIVKEbmzUjAkhMYVSIjB6uCJTD1aIuc-Xkg==,gAAAAABkUtUyAzdI63qNgOwqTBYjou3apYGDdG8H0JjA6qfD9G9pXXf2IUhv2DHj78qI3s6qZxRHaWMmdzB98m68aWGyWtzxmQ==,Italian automobile coachbuilder,Male,Kingdom of Italy,Athlete,1887,1944,natural causes,57
gAAAAABkUtUyMsHBdmdrBlL8RlD05tKD199f_nz0Go_dcdRn2sjFBYWOThiyldHzoIEm5p8mFtodKrAShY2MF2NSKXa3vuvgqA==,gAAAAABkUtUyoPYmkIVWsgBMki3qBDQTu1IW7MiVmkHkEFl717WtiRAuiXf3cd3WOs7EqxGzH3-jL6jlV6wOtMZ3jxBDBXeEVQ==,Dutch businessman,Male,Kingdom of the Netherlands,Businessperson,1923,2002,natural causes,79
gAAAAABkUtUyPl9ybBOtlioQ5hKBaoUepGSwbTL2fCL0EtcMfxLSBQF3I3RqLYCgmNW2Kt1OsvwdOFRSSTki32LF7SSXBZE8ng==,gAAAAABkUtUyW58sPsChyLbEcyXLsPWUETrZOf68r-ZTBNsMy_bVmJKMZyOHsK4wE8VFYpxU8EehRusk2maImam6TB9P7JsmYQ==,American musician (1917-1985),Male,United States of America,Artist,1917,1985,natural causes,68
gAAAAABkUtUzftqDCXtMllKcBzIR60iK1IU1RSYnW1rAP2oYGs17hs3Gmrakct6fVqiAlqD7hiiYNyU0z73r5de2yY-O29fsGw==,gAAAAABkUtUzItVOOLGOck4clCyRediq65B9aPULcudeLy-M1CgyR4FQwvLxWw82knx3m24ZeIR6fq5M5pkMMSHDGSAxgvC2UQ==,American Confederate Army soldier and Lincoln conspirator,Male,United States of America,Military personnel,1844,1865,capital punishment,21
gAAAAABkUtUzMA7l1LnlHG4TTX7cnUbP0iN-I0k2lglCW26Yq-eQMLLwpzWstwdDy68ZCUSluM4BkndFjWv6vW59vSsOrtTJiA==,gAAAAABkUtUzxfIgxhazfBJGvv81zNSC2ftzUMGcqx5GZT6Xdu2EvpWdYYvcWnx7u9aVdFQVHMOkL3TPfIawarhONFDfgoCe25AcoXgfqrt53teE9-55SYA=,Swedish actor and author,Male,Sweden,Artist,1923,2012,natural causes,89
gAAAAABkUtUzRd9Q6749onVMTr0omPfOMAPLrnfMLudtPkzPdApVc64G0bTlgBtwuJhgnvNY6ySZLbLGgT0t3eSASKqLoq46uA==,gAAAAABkUtUzuFTNLXQUiLjqyw6lcM1c1cnKg2v1GEyXUAB2r261_EY0NB02zlRFKBgYzVlSpOiIHB4brluxsGecTk5-wSiAtA==,American writer,Male,United States of America,Artist,1878,1937,natural causes,59
gAAAAABkUtUzjS32B9UDK6laT0KmSNh5mcUja1gsf5-x0m1vKjB5LcEZZx7Idld-t2dFA6N8Tmft0iXTrX5yKTwStWf6_mzIPg==,gAAAAABkUtUzKpioy6KusfntWH24yKWFKYYztsi1fAmo7Q_4Utwey_wtoR8QcgT6dRZG76JMgVSIG14mu8WKDnssS1-9-ximNg==,American basketball player-coach,Male,United States of America,Athlete,1946,1993,natural causes,47
gAAAAABkUtUzyEeUmBrM3TlEMB6xH-U6KaGfwE_vB_wRueHajrW6u977ytLQpGSS2VKdijrItwxkCm8gN7Yx0gYPiZOJhN96Ww==,gAAAAABkUtUzi8hDfSdcjxAm8ugWqWWRHttfji-j3Qz6S_JtwtzYikm0Ic0ZbloftXUjKeMP7kO0f-GSCkkJU4APbh72qO6NUQ==,French film producer (1954-2005),Male,France,Artist,1954,2005,suicide,51
gAAAAABkUtUzehS-g5r22DwQYyWPMlix-3tpFhLgW3et5HjIgCBd-UMWcxbTfYbXAFsB3b0Hz8EQq6TSYoqQ2NqdD_5kxnHO-A==,gAAAAABkUtUzZi_mX6BIC2fuki2nAiiy-O-qDYSIT_nszFk29WW6FzUxmDgxdEszFgrkj7CECSn7Tp75UKXeoQkBXy1w6kc7T-mH7A16o1UNxvl-LV6QHl0=,Polish resistance fighter,Male,Poland,Activist,1916,1943,suicide,27
gAAAAABkUtUzh9PBDIpxD0ouAg21LTY2LtmJ5VIXsLLdrwXqbtLYXYOI_lV5-oPBF906zULL4AO2EeDJkTRBit7Zl8cxvmBStQ==,gAAAAABkUtUzH-kQZN0j_608bBFQIZO_gs2Zh0SP8d0JTvA9Hbn4ZRIsMPgYKqxzxSiLlNd7Ns30ub0qPG3rlfvDIB7CFZCCCQ==,"Jewish Italian Partisan, Gold Medal of Honor, Died at the San-Pollo massacre 3 days before the liberation of Arrezo by the British 8th Army.",Male,Kingdom of Italy,Partisan,1906,1944,capital punishment,38
gAAAAABkUtU0VeVuqvGT1L4jLZu0PBgGtuycYwtfMG1Pr1MH45ogsRJ9zqj-cZd0ZuuP5VygyHvhLD1-TlBt2hd-OIxVyWVrvw==,gAAAAABkUtU0F7-zY2giOjABhCYHOXWvzJ3528428AS3dYPGT36CCKy0W9QrmpEdiCYYgRhluwrHJ6DYbRLImnfXEwwCS4WSag==,College football player (1918-1943),Male,United States of America,Athlete,1918,1943,accident,25
gAAAAABkUtU0MKOYJV7fxIWGUVp3Su19RY-DdueFCWqyb_21HeRv5T5Ackma_HkKAM_TGkZWIzDVH2yG4NDPOhk9GSSgAbBPXw==,gAAAAABkUtU0hn4fFVBaReLZXf2iEUVN1d2wwPYddRb79th0R4sSMmxLCjBawEc0l5UhvT4xWw_nrbdI4b1JGub4DIa8CXWWkw==,American basketball player,Male,United States of America,Athlete,1931,1975,homicide,44
gAAAAABkUtU0_A07sLxg-jzs3sr9YnE59WwIR0lGbWaikvONoXI9YnGlJ8URFw_isdg8Ca5_RzZL9cXbulhCT_yWXZQ-ab-O2Q==,gAAAAABkUtU0bUHmSiMvjOBYF5Cbsoc12tsqAwJJ4WFtoUVpbAK3Y6DpuEF02cia8wAfVx8-oxzlIeLLDeVZhosArko-iUQ5cQ==,self-taught pianist,Male,United Kingdom,Artist,1943,1989,suicide,46
gAAAAABkUtU05DsQ0DSbHKGGT_OcmJsJNOMD4Jud3TE2ZPaNeem-FMXyP5rVu2Japmq2HpaEsjUgsyoUQXmA4VbVPTjk_57N_g==,gAAAAABkUtU0Vgk9fEDiKr7wfCNpi9axAvlgymbn7Zr0yApKOuaRxMskIChI78fHbLYoNHD7J0xMMRMWgb-95oMVJCDkWomNdQ==,Japanese politician (1923-1995),Male,Japan,Politician,1923,1995,natural causes,72
gAAAAABkUtU0wX-es74fLDoQu4qdcFrRDeRrJVRB0ZlbXqxvvHvP5_ZTH2ejhkPNs0uHIqobtQSQR4wnvulB5bfs8ECgy9GwDQ==,gAAAAABkUtU0hp_o1VnZMpiFKC6VCR_Gwi4Y2ruSHon6OVkclQsXf6TYOXFi1ZPwePDH8gyWfV-9L8FeNGF5Kj8SMpEGKpPnZPTIWrF5WQWbcKe3r1rWi-8=,American businessman,Male,United States of America,Businessperson,1877,1915,accident,38
gAAAAABkUtU0nNZuisQYmbv2k9Njh5YFtpHzM6NDjvocKJ3zz8IXVGRNtuf_8oWENUDA7WrGsCv36tABogdQvHEan_f67m6xrQ==,gAAAAABkUtU0y5HpRdNEx2jXCwkj6wWCpJfOvCFDkEcjlsXO5PS4OwyRQ5ZmdeOgQH7cCCcyS1Ww2mQctNTNGXPuaCvJzgZaCw==,presenter,Male,United Kingdom,Journalist,1940,2005,natural causes,65
gAAAAABkUtU048FmW94Gb6eVXiVuUshrsp6SOKs4ypyWa7ld0-dXQK5gSJd9Blyx71CO9-q-KhtBpNlLGwmlqvmfOHtB8O3pgQ==,gAAAAABkUtU0zvsTnzctvbE0IQqscCm6hUDZvJNYUhxe6s9ICsgBLFKWUuYp9u8r-4FcYbbbCql3AwFeWWsiEWLIBDVhcZPHrQ==,American singer,Male,United States of America,Artist,1948,2005,natural causes,57
gAAAAABkUtU13f0z8dmj10wf0G6jufgyc0OD-3gfq8GGdYZuAKIPLixf-TYWaSwkFL7LGeyYTU7-C0aVReKJZzsqtmqX70fXog==,gAAAAABkUtU1zvsppUgzAdla4SKEbbPPjCTegaV-4A7tvv3j7hZZ8wQgFVMkgNs7lCG2p31aw6jv00immIEvZlpddzKs-UUGhg==,Australian businessman,Male,Australia,Businessperson,1960,2005,natural causes,45
gAAAAABkUtU1dAmcf3jUSPfjxWoOmuuPf1ZLLJq6NuydRPSDrvtPGwXkjEIupnZeoWRqXvZCTnkEGbX1cJZ1z02YvDS4-BGfDw==,gAAAAABkUtU1F4OCOgQ6gyPewjVn4jsoqWVgDKdepUNY1fqhM1AQSDy_wWAJNZSxsHtheb6PXYFMoeOvRUXoA4unbZIC9tcWHQ==,"American football player, halfback, Heisman Trophy winner (1914-2002)",Male,United States of America,Athlete,1914,2002,natural causes,88
gAAAAABkUtU1LvjeV0ZCbgOmJEYdQGR1j0AKE4XCUZjm--5IDxWkeCAro1jGQtPJrX4dHiip6UkiXEZcOaw6AGBPamu3nRPH3w==,gAAAAABkUtU1mPD6UnxswovNVqT10lx_VKtJPswFixdv9vDkpyWpfVYY0B7O3sw03zeIRoNwVbJIHltro3Lu3RfFGEYb1IGO2Q==,"actor, dramatist, playwright, screenwriter (1941-2004)",Male,United States of America,Artist,1941,2004,suicide,63
gAAAAABkUtU1LOKDfCvwgNElYqNHBkHKWCvgBwVconKxL9lsbcxC3bbPWs34r4Y7IPz6TSqTHR7_zFtK6-CgU5Tzidzgsq_rPw==,gAAAAABkUtU1srewcZiUk6gny-3v_jts9ydHykxyBA3crlqg4SHUvTZCVG_1weaIdzS4rJZAIEd6TwaV8ch3Kpe160R7HBHYpw==,"American Olympic sprinter, multi-sport athlete, and a pioneering ophthalmologist, who won a silver medal in the 100-meter dash at the 1960 Olympic Games",Male,United States of America,Athlete,1936,2016,natural causes,80
gAAAAABkUtU1iEQv4EyfD0XHqjb9j4e_MkZp-EgDWj-O0Ln2wb5ic-uTpipyn01DELQfgGwYgtAzoYP3aoV-UpkwnyJb6vCVVA==,gAAAAABkUtU1DExwjG9rlzxWawvqAEZxtdfJv8S3CoJeYtfo7W6BDEEmziadZkzBMk2GDRB3myL8a9ptpc74nTO_ssF16FPTuQ==,actor (1912-1975),Male,United Kingdom,Artist,1912,1975,natural causes,63
gAAAAABkUtU1LplTohHVjem7h5efP_7ZXa7XPHH9FTVIO3iBMstJt7Evl0RkFHrME_0AtopcTvJ5l0Ds0JRNQ9lEE-M0Z0d_nA==,gAAAAABkUtU1UOD3niIbZoCegHb0eWvkdXqX_7yafbVPGGVb--kMQ3gLCoZCwgLQaC2ouhNPreTR6WeMXURiUGxC63jyEgm8Mw==,Austrian musician (1861-1919),Male,Austria,Artist,1861,1919,natural causes,58
gAAAAABkUtU2QaoPQFrWKcSnftux6YWtHwzG93S7dMWe1bmE0Lrd4rx5Xufg7F2cdirv9FhtdVp9e-KQMgeygmxlmSJ9PuszqQ==,gAAAAABkUtU2x3y2HSGQisNlgJIEbTvKHt69n2EqAmR2o__mzcLvXLsyHk0dugwnMbG5MlNAg1MDxXIk_PE_D6RIro5hUhb6ZA==,American actor (1923-2005),Male,United States of America,Artist,1923,2005,natural causes,82
gAAAAABkUtU2WM5_bpzS0G75gsJQrpNw_9kSixY6PZ9her9CKMeTi9XGK-N2oeXzXvnUDoWjVjFPxU8peilT8n1IXwcsfvk5Pw==,gAAAAABkUtU2hUaTBhkgSMAn7WDm66C1YjF2JmRZ88N_GvropxBM5-RromhbmFMme1lSQc2h5zFj61jm5xBO3xwznGjXPzGe4A==,"Pianist, Composer",Male,Romania,Artist,1917,1950,natural causes,33
gAAAAABkUtU2JNYnumZrN7nhMDztTbP4m4IklPzHgXS23f978me9Y6sH-JEdfk7dvnsAigOBG4P3I7guIG8zDBE57PNdgNHKeg==,gAAAAABkUtU2oyPch21GP0vIDjK7Z14Nd2XmKt9JHgbokTFGIUZGwxv0mUJZA67Ymte_3SbspDvU1cFHQu8VZIBtCRHXhq-APUwsG6P4puivY3MtyTOLINI=,Australian conductor,Male,Australia,Artist,1925,2010,natural causes,85
gAAAAABkUtU2S5MgGrgNWlV_aYiGFVNQ4ef3grQpjowKww6gPlikQhcUViV7z9wFrMe02P-mQ8pIeeApp3KG9WrxueBMGoLQ2A==,gAAAAABkUtU2esNeD-b7w0Z9yI7sUmYvOuEWnqQbZ2Dht0DC0tL2gSicuIrCmt6M_Kny41Lp-GzBW4oxWeaCVJVPf-NAQ0hmgA==,American actor (1885-1949),Male,United States of America,Artist,1885,1949,natural causes,64
gAAAAABkUtU2pF6hD6OAvSJOMTt54CGNX7TFmD9zph-3H6jZUiyspE2zOHXl5wE6O_1d3VBz64Be2FeSgTdjvQRaWAEsh47_ig==,gAAAAABkUtU2PogGkNzaBYPfAUAvRYgniluf2hL9nMIgpS8YoOdOMANzPkzCgYXmx9QwnmdGlEQ757RkXe4pXvpTHD6VBHMqew==,American blues musician,Male,United States of America,Artist,1906,1983,natural causes,77
gAAAAABkUtU2OlKfJPWPIP635q0yz_1ITbCK_fnunb6tKAAu4RZ6m7Xj8boE5JXPR0NCjsAL2d1Zpas9Q6KF9XsGCoIkebywpQ==,gAAAAABkUtU2Uy1ASGo_NPEIliR8cTdp8tpSIeuBNazXG2f1tWAbO26TYyl5SZg82hJgouvPCSTIgckLtG5PAuGNxa6uq2yTrg_AArBejZy82xNGVwoA2-Y=,Nauruan politician (1943-2004),Male,Nauru,Politician,1943,2004,natural causes,61
gAAAAABkUtU20hN7pDgDFTQTLOLDywl-0POx_hkaYAPCSnfu9x8_u0n4E2ZJkZrTs509tFMF6sHWWMPlglYIMscv6zK-HMkPdg==,gAAAAABkUtU2oN3VK1vSbL-pikeff-h4RSg2EXX9SAMV8t-FEu19__Smq4-0hYqCzLTjAWPBfjoY716e5oCEBYzC1BCz08VVlw==,Norwegian actor (1931-2005),Male,Norway,Artist,1931,2005,natural causes,74
gAAAAABkUtU3GBDnaK13HLWbbSkdsUrY1tymruMDX8DE3gFCIfxejGMwGx-J5HuQA6prJnFekeZH-tTnm_FS5d9DRKOwAYJydw==,gAAAAABkUtU31niWyWJHTi3qirtDo1y0xEu2t9FDhCrlkcGWvLYaZ-meNCYy04fLJ0ZTjZwJOSV88jj8Xy9dDQlvNK4YWiX2jA==,1928–2000; canadian actor,Male,Canada,Artist,1928,2000,natural causes,72
gAAAAABkUtU3G7at2su00M0YME4pd0FCj6uynXWuuhCnQh29hov8UxxVghI11yhWRk1WuZVGVtsc7UmP1I28rBT6-CUL7mxpSQ==,gAAAAABkUtU3MflnhvAiTt87h1-6SEksg2IBIe50LytToDWcy_UlP-AWD3pSOW4AhM4CWMdqiGu-D61xp4cqD4BcNq6nMopL-w==,"British musician, born 1946",Male,United Kingdom,Artist,1946,1997,natural causes,51
gAAAAABkUtU3-LUYj3pLkrM-lzzi8UHufgIjikJPHazmrDMSKJzVd7VgMHVZKln3g1Wl7PKt6TEwGfaDfg_CpzIwAz_xVQlBZg==,gAAAAABkUtU3dCq_Y3pvdDYxTQ3vrpCaH4rTTdtg6UfgyYxs7F8ruqwRtE0KeR4-hMxLi5HqXGrzBdAee1vYQMGjMPdqoPdTTUjWuVLg9kggKbtfu71O1w4=,American organist,Male,United States of America,Artist,1933,1997,natural causes,64
gAAAAABkUtU3bw9Wb_B_cd6Y-BVTs4SP3S1FAN-QyGYiRUYAYE2HU_AJoW_hKkf3lscZtbC_FQXBNJ-tVpupgvD6A-Yrz0hxIg==,gAAAAABkUtU36hN2LeSJYfKxfhEbRbhYZH09Sbh2skm1ZX56dUBVoFbX0_LQnw9IdCM2LqTUXzG42QMNeUrJXMdPkFjEY07bkQ==,ski jumping coach,Male,Germany; German Democratic Republic,Athlete,1945,2007,natural causes,62
gAAAAABkUtU380rRRAYMUC8j5PCqjOQJ-tyjp-uLm4n0h-jGBGzjq1dfUnZiCK8D_qxAbuqWjXcyB0OTYw3ykRt2wtE1GR1lLw==,gAAAAABkUtU3C6b3X-Nc1i1eoWGfuijUfgVoMnJegLHO4y-p43Z9VKCI3urfYO_iEUmQT2af5IYSrpO4AxrGHG0yaHyqGr30bA==,American actor,Male,United States of America,Artist,1918,2005,natural causes,87
gAAAAABkUtU3RAdx6kBTqY-_22IV8jxvpZgoIpBmkkJv607ReG3ySzy_vYReXEk29yHbL3KJF0h55Ej9fLvl3ujyQ01aFcO1Jw==,gAAAAABkUtU3BXK--HeTa6ORhwApbtJhk6Kev9GnR6iLEN8QD6SrKE7jFjhI_jer0tmsy1JAs8U16HwVMAJgvHz57_Uw9RURDA==,American mob boss,Male,United States of America,Gangster; mobster,1904,1959,suicide,55
gAAAAABkUtU3iHgT98wdXaWJiNKxrm5nBSguf2GCdvROEga2zsAD2zD28JlXjYyurItm0RyWu22gn4msGYnMuxYUpTOPx77eaA==,gAAAAABkUtU3YxDFUvXxArAB7o8XNfkKh1iCbmyPUNhwFWLfYFnYgbIFIHK4L2iSVw750_2cjKklL58IGcorzNXODBZ9XqmUf1hnhAp__Zx5DV-U9QE_StA=,American composer,Male,United States of America,Artist,1932,1972,accident,40
gAAAAABkUtU4pXT4P5obwFM-klBa31JLXvok0rb5ne7RmpFJemEsxPl4_jgGgTJ9cH5_YGPx22z8kBleF5woq8xYxdj0xw5gNg==,gAAAAABkUtU4qE4qaLhCmKIyFQMNw7_9MWCu6zQ5bCn4n5EeyHzDMQWWWI6Nv50uI7IlA694vpLMMtC6ZE81zzG5b_7yOajUIQ==,American rock journalist,Male,United States of America,Artist,1928,2005,natural causes,77
gAAAAABkUtU4-mB8Kly9ZtOpN_fgCLZe2a__V6ggLB82ZUcYCRlwejzDzP0-t1nilPEi9KGCtsWFTDCxwPdzR19-UxLL0Fjazw==,gAAAAABkUtU4lFXo69V8H2dUkmQL8skQYNxijAl35Ix0EOIOChWWUVndVzsUhWQr89cfOkpfY8QxgdGE2nEK9M_SYkLJYIto6w==,singer,Male,United States of America,Artist,1951,2005,natural causes,54
gAAAAABkUtU4ux_S-j6JliDonh6adKcjuTGVDWssXTnkV47Frhxz3jEdGbAZo4g8e4WvIMSvzoehjCkUO7fu6NASi-9RRS0Dyw==,gAAAAABkUtU4cGXNLNg7-WlbDz7_CvtSJ7t-KYZHMrVRgFe-fFqpd4t9qfSfcswK7lj95rVcAzET7oD06zik42tzuMwCmSOvQQ==,English singer-actor (1943-2004),Male,United Kingdom,Artist,1943,2004,natural causes,61
gAAAAABkUtU4UOq0hzp42ICIbFy7CzusibfMMC2wtHjW7JZB1DN553j9sOtrGJrH6T-KtCkZfFi-Qx9CD1jhyH84at9-GZyCAw==,gAAAAABkUtU4OZ1ECmbg5W56AzcTLJJxyCg2SExqm9MVwDBLMXDprEHNJrNh7bH_oq7EKiAyhBVTc8ftdhho0P5O_ybgAs0JtQ==,American singer and songwriter,Male,United States of America,Artist,1920,1984,natural causes,64
gAAAAABkUtU4oExYRPnPAUul5ix5gU4DbEFRcWQKH7KBJTowbWtLI26fZn_HJx4oKWOBB2CYn1iPGoYencbqdiVdJcxjSpGu9g==,gAAAAABkUtU4npAEUXpWlk5BZNMIHFYlyptagMfCsuINwmCZgakM2_sexD3inJ2o10sprW49ydGy2_HS_M5ohO_FWH0ZebYiAA==,American spree killer,Male,United States of America,Spree killer,1988,2005,suicide,17
gAAAAABkUtU40gFWPDVPlbqOKtGNqXjlfK_BLZiZnqMvN3eD4SwSLe_mDlv1h821a6UXPXEaAsA4K7m_cQxAfjT7TIfKmw16TA==,gAAAAABkUtU4YBTVhoN5ruMyAdxdADSjyF-55h-br_vc6uHVTF-LC1vxvnJqgC5r7V9pR3hspHJFyRvmwFt2e96MPmkHC8v_2Q==,French racing driver,Male,France,Racing automobile driver,1914,1946,accident,32
gAAAAABkUtU4jFOYhI9aS-Wc88whW2dK5lh36uexJJgM54yx350Buor7zp63-JWJxbAJUKSWV3BP6tgDeryyvRFRJtEpaEuFgQ==,gAAAAABkUtU4XjYl3tkAfPIkB2TZXCr2T1q2nEgxzPztpKDxObK-Ee1YWwoxt39qhd56relkoyzSYmL9TnOKCRAMLPW_LKaTOw==,American actor,Male,United States of America,Artist,1928,2018,natural causes,90
gAAAAABkUtU5iUT2cuLBKsBoih_zY9UtnY8P7IXmHMCirCiBQ8X80ZMXr50yZgh9x1SU_J0a57oIjpFXgkaabCbxSlqn8kBC6Q==,gAAAAABkUtU5gU_VCRxnYvrabQuNFEl-_S1a5naDG17beoswdda7U874P7ksaCV1NEOYD-fMlM9BLqv81bud1AR-wFpZJd5pjQ==,"American businessman, political fundraiser and US Ambassador to Ireland",Male,United States of America,Politician,1936,2009,suicide,73
gAAAAABkUtU5X5VdRGzkEl0V1BT4xI4QflQh-pn4Chv7xG5YqxypP248da0XGHU0k6WPifsx6Uxd_nzd9gAlS2MgwZwJ7dyJ0A==,gAAAAABkUtU5xJMZ8WmRurlO247j-ccV1zk5jC42vX6-DKZH-eQ-C7TsGndZY9LdGs4UkZZ8oyN7FVnFV8LQrMN6w_AV_YwZkeT6BO3IOrej-7X6bTLwSIY=,British writer and literary critic,Male,United Kingdom,Artist,1863,1944,accident,81
gAAAAABkUtU5Xnlp9I3mIDeERFo9yeT-UniTekuw1vTRboUYnGugGoUBZfte2vYd1VNtlB6v0Ruf3wDcqygujRZuYzmJ77T_PA==,gAAAAABkUtU5n13trZL0oURXdJ_zNbkFb0J_9dfLTzfaWSeqpg6Ce57eQceyvLxfbQSVXtTJx4EJDdqnHUFT8nYAQVQwsO4zEQ==,American ice hockey player,Male,United States of America,Athlete,1947,2011,natural causes,64
gAAAAABkUtU5IPFFcmvYi6IA9mzb8SjMF-7cDQIPeBfZ6dMV43cBP1hEhpZSjD9lrwprIhMXoJ8V595eT4u4dOaUPZYi9xv9Fw==,gAAAAABkUtU5ToPZGe21EC3bVWt-BUvEbm9Yyerz4jRkDU9JZUQQogx1clcDurtNX7L2sTKshuV3rFJ8ivEZHZflq42eg7r3mmEputagJy6pzn1bO70BFKk=,founder of McKinsey & Company,Male,United States of America,Businessperson,1889,1937,natural causes,48
gAAAAABkUtU5_TT6cYE1ftftyR2qLyG9xKgU4cIyR84e136uBkG_uVDtntIhkjicbZbftgmAjctbE0H4odCUyrO21oU892JPWQ==,gAAAAABkUtU5ncIugZB-z29g3ZNJ1YCPO8npM2h9m4VbYOeCGjtATMLFUvgWAhxZ1H9eOpdf1miCI95qNMrGxWK5AlfOPSK3MA==,Italian architect,Male,Italy; Kingdom of Italy,Artist,1931,1997,accident,66
gAAAAABkUtU5d0X7yQjE1WIGiCdbdy_kCVmna1w5Rl9AW3WSkmvLAj9rhm9CasYcCRQbckgHPXFzqxaK6XufJMsCJ6CilgXKXw==,gAAAAABkUtU5qT9sRkLbVrRL3xaH_ih2g76cOXcmJohc-rD9kmwiLJ1T_rFPlr0tOsj9sGRH12kWVCaDFAW3gUFKPo-P9X_gXP1g-A55wFOC81k-EbmKJmo=,Russian admiral,Male,Russian Empire,Military personnel,1846,1905,natural causes,59
gAAAAABkUtU5fyGSkSpYaCXpGXoW640X4vHxqexjfEuT3DgV9JYgFC7VPzxaOsXJqj0maZR3gWbSlETk3kXouhp_oH9WfECLmg==,gAAAAABkUtU5IVpOaYQtguqCU6RpXGSotrSJlqgChhl9K_mk0VwTtleQVNWzMv1AgAb7gL4BFLmN22G9zKxvmPHWZttl_gPsnyGeAnYV6ByqfWq9sEDKESk=,American journalist and 1st Governor of Alaska Territory (1869-1950),Male,United States of America,Politician,1869,1950,natural causes,81
gAAAAABkUtU6E4oXp7JKKw_SQQCq_L3iGeahfVUehxEhSrZsJ0bzYajrcEPqjNMMpSrW6gnug23CGLMoKZ80umjYKTa1t2sLjg==,gAAAAABkUtU6ibnHGxE5cM22i52XSZ6hrh1aqk-GgcyzoXG2o-V12c2YzLSyHkzgmeHoZja9ULTxCZFjSktXpiwB009fMKCWnA==,Romanian politician (1925-2001),Male,Romania,Politician,1925,2001,natural causes,76
gAAAAABkUtU6hAFscb4RkzaLSWRS8Mbr_g6nSb0mCZEdKC154YweWTHgrJxLNHnAxy3ztdRIhxIW31r3LU976vkXXmM4KadNng==,gAAAAABkUtU6DKbmZhXhkv2v-BeWtlK6LmGcetsCII7Jns2W_WcIynfSWEhK7IgDCSkabrqO5qkx5Jfwo5AjJI_s20s83XvJ-A==,British composer and poet,Male,United Kingdom,Artist,1890,1937,natural causes,47
