Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
Q669893,Georges Mandel,"French Jewish politician, resistance fighter and art collector, murdered in the Holocaust (1885-1944)",Male,France,Politician,1885,1944,homicide,59
Q669910,Pál Maléter,"Hungarian soldier, Minister of Defence",Male,People's Republic of Hungary; Austria-Hungary; Kingdom of Hungary,Military personnel,1917,1958,capital punishment,41
Q669955,George-Étienne Cartier,Canadian politician (1814-1873),Male,Canada,Politician,1814,1873,natural causes,59
Q670105,Lucien Lesna,cyclist,Male,France,Athlete,1863,1932,accident,69
Q670277,Arthur Russell,American musician,Male,United States of America,Artist,1951,1992,natural causes,41
Q670311,Frederick Stafford,Austrian actor (1928-1979),Male,Austria,Artist,1928,1979,accident,51
Q670319,Jean Crotti,painter (1878-1958),Male,Switzerland; France,Artist,1878,1958,natural causes,80
Q670417,Bob Clampett,American animator and puppeteer,Male,United States of America,Artist,1913,1984,natural causes,71
Q670754,Michael Klein,Romanian footballer (1959-1993),Male,Romania,Athlete,1959,1993,natural causes,34
Q670779,Luigi Taveri,Swiss motorcycle rider (1929-2018),Male,Switzerland,Motorcycle racer,1929,2018,natural causes,89
Q671093,Jacqueline Hill,English actress (1929-1993),Female,United Kingdom,Artist,1929,1993,natural causes,64
Q671165,John Edzerza,Member of the Yukon Legislative Assembly (1948-2011),Male,Canada,Politician,1948,2011,natural causes,63
Q671246,John Maclean,Scottish schoolteacher and revolutionary socialist (1879-1923),Male,United Kingdom of Great Britain and Ireland,Politician,1879,1923,natural causes,44
Q671386,Edmund Bruggmann,alpine skier (1943-2014),Male,Switzerland,Alpine skier,1943,2014,natural causes,71
Q671414,Gerardo Barrios,Salvadoran politician (1813-1865),Male,Morocco,Politician,1813,1865,capital punishment,52
Q671483,Jim Jontz,American politician (1951-2007),Male,United States of America,Politician,1951,2007,natural causes,56
Q671527,René Burri,Swiss photographer (1933-2014),Male,Switzerland,Artist,1933,2014,natural causes,81
Q671601,Jean-Joseph Rabéarivelo,Malagasy writer,Male,Madagascar,Artist,1901,1937,suicide,36
Q671837,Joe C.,American rapper,Male,United States of America,Rapping,1974,2000,complication,26
Q672099,Arkady Raikin,Soviet actor (1911-1987),Male,Soviet Union; Russian Empire,Artist,1911,1987,natural causes,76
Q672428,Kenny Guinn,American politician; 27th Governor of Nevada (1936-2010),Male,United States of America,Politician,1936,2010,accident,74
Q672493,Arkadiusz Protasiuk,Polish officer,Male,Poland,Military personnel,1974,2010,accident,36
Q672518,Arkadiusz Rybicki,Polish politician (1953-2010),Male,Poland,Politician,1953,2010,accident,57
Q672541,Larry Davis,American electric Texas blues and soul blues musician,Male,United States of America,Artist,1936,1994,natural causes,58
Q672692,Celso Yegros Estigarribia,"Paraguayan theologian, university teacher and catholic priest (1935-2013)",Male,Paraguay,Religious figure,1935,2013,natural causes,78
Q672716,Herm Gilliam,American basketball player,Male,United States of America,Athlete,1946,2005,natural causes,59
Q672755,Hound Dog Taylor,American Chicago blues guitarist and singer,Male,United States of America,Artist,1915,1975,natural causes,60
Q672903,Yoshihiro Tatsumi,Japanese mangaka,Male,Japan,Artist,1935,2015,natural causes,80
Q673217,Ernest J. Gaines,American author,Male,United States of America,Teacher,1933,2019,natural causes,86
Q673259,Heinz Schilcher,Austrian association footballer (1947-2018),Male,Austria,Athlete,1947,2018,natural causes,71
Q673336,László Endre,Hungarian politician (1895-1946),Male,Hungary,Politician,1895,1946,capital punishment,51
Q673638,John Locke,American musician,Male,United States of America,Artist,1943,2006,natural causes,63
Q673913,Ferenc Szombathelyi,Hungarian general,Male,Hungary,Military personnel,1887,1946,capital punishment,59
Q674022,Peter Jaks,ice hockey player,Male,Switzerland,Athlete,1966,2011,suicide,45
Q674048,Vladimir Shainsky,Soviet and Russian composer,Male,Russia; Israel; Soviet Union,Artist,1925,2017,natural causes,92
Q674280,Pierre Delanoë,"French songwriter, author (1918-2006)",Male,France,Artist,1918,2006,natural causes,88
Q674532,Boris Sarafov,Bulgarian revolutionary,Male,Ottoman Empire,Military personnel,1872,1907,homicide,35
Q674615,Erno Paasilinna,Finnish writer and journalist,Male,Finland,Artist,1935,2000,natural causes,65
Q674835,Georges Schneider,Swiss alpine skier (1925-1963),Male,Switzerland,Alpine skier,1925,1963,accident,38
Q675001,Alberto Vargas,Peruvian pin-up artist (1896-1982),Male,Peru,Artist,1896,1982,natural causes,86
Q675295,Mitzi Green,American actress (1920-1969),Female,United States of America,Artist,1920,1969,natural causes,49
Q675396,Philip Wylie,American writer,Male,United States of America,Artist,1902,1971,natural causes,69
Q675402,Raoul Bensaude,French physician,Male,France,Researcher,1866,1938,natural causes,72
Q675591,Eric Bristow,English darts player,Male,United Kingdom,Athlete,1957,2018,natural causes,61
Q675658,Felix Endrich,bobsledder (1921-1953),Male,Switzerland,Bobsledder,1921,1953,accident,32
Q675762,Münir Ertegün,Turkish diplomat,Male,Turkey,Politician,1883,1944,natural causes,61
Q675953,Mitch Mullany,"actor, comedian, screenwriter",Male,United States of America,Artist,1968,2008,natural causes,40
Q676116,Iqbal Masih,"former child slave, activist against child labour and bonded labour",Male,Pakistan,Human rights activist,1983,1995,homicide,12
Q676226,Lawrence Welk,"American musician, bandleader, and impresario",Male,United States of America,Artist,1903,1992,natural causes,89
Q676304,Pekka Airaksinen,Finnish electronic music composer,Male,Finland,Artist,1945,2019,natural causes,74
Q676356,Ueli Steck,Swiss mountaineer and rock climber (1976-2017),Male,Switzerland,Mountaineer,1976,2017,accident,41
Q676743,Ron Leavitt,American screenwriter (1947-2008),Male,United States of America,Artist,1947,2008,natural causes,61
Q677110,Werner Camichel,bobsledder (1945-2006),Male,Switzerland,Bobsledder,1945,2006,natural causes,61
Q677305,Daisy de Melker,South African nurse,Female,South Africa,Nurse; serial killer; criminal,1886,1932,capital punishment,46
Q677419,Kitch Christie,South African rugby union footballer and coach,Male,South Africa,Athlete,1940,1998,natural causes,58
Q677426,Xian Xinghai,Chinese composer,Male,Republic of China (1912–1949),Artist,1905,1945,natural causes,40
Q677885,Armand Trousseau,French physician (1801-1867),Male,France,Politician,1801,1867,natural causes,66
Q677887,Jean-Philippe Maitre,Swiss politician (1949-2006),Male,Switzerland,Politician,1949,2006,natural causes,57
Q678009,Bob Gutowski,American pole vaulter,Male,United States of America; Poland,Athlete,1935,1960,accident,25
Q678045,Armand de Las Cuevas,French racing cyclist,Male,France,Athlete,1968,2018,suicide,50
Q678438,Armando Theodoro Hunziker,Argentine botanist (1919-2001),Male,Argentina,Researcher,1919,2001,natural causes,82
Q678439,Richard Beckinsale,English actor (1947-1979),Male,United Kingdom,Artist,1947,1979,natural causes,32
Q678467,John Walter Gregory,British geologist and explorer,Male,United Kingdom; Australia,Researcher,1864,1932,accident,68
Q678585,Felix Haug,Swiss musician (1952-2004),Male,Switzerland,Drummer,1952,2004,natural causes,52
Q678703,Armando Peraza,Cuban percussionist,Male,Cuba,Artist,1924,2014,natural causes,90
Q678708,Jack Günthard,Swiss gymnast (1920-2016),Male,Switzerland,Artist,1920,2016,natural causes,96
Q678754,Armando Picchi,Italian footballer and manager (1935-1971),Male,Italy; Kingdom of Italy,Athlete,1935,1971,natural causes,36
Q679043,Trevor Bannister,actor (1934-2011),Male,United Kingdom,Artist,1934,2011,natural causes,77
Q679183,Georg Buschner,German footballer and manager (1925-2007),Male,Germany; German Democratic Republic,Athlete,1925,2007,natural causes,82
Q679299,Pierre Molinier,French painter and photographer (1900-1976),Male,France,Artist,1900,1976,suicide,76
Q679495,Ugo Ferrante,Italian footballer (1945-2004),Male,Italy; Kingdom of Italy,Athlete,1945,2004,natural causes,59
Q679507,Charles Hindenlang,Quebec revolutionary,Male,France,Military personnel,1810,1839,capital punishment,29
Q679597,Moishe Postone,"American historian, Thomas E. Donnelley Professor of Modern History and the College, University of Chicago",Male,Canada,Researcher,1942,2018,natural causes,76
Q679617,Ödön Beniczky,Hungarian politician (1878-1931),Male,Hungary,Politician,1878,1931,suicide,53
Q679667,Gunter Gabriel,German singer,Male,Germany,Artist,1942,2017,accident,75
Q679784,Pier Giorgio Frassati,Italian Dominican tertiary and social activist,Male,Kingdom of Italy,Publisher,1901,1925,natural causes,24
Q679788,Manuel Pardo,Peruvian politician and the first civilian President of Peru (1834-1878),Male,Peru,Politician,1834,1878,homicide,44
Q680162,Ronny Coutteure,Belgian actor (1951-2000),Male,Belgium,Artist,1951,2000,suicide,49
Q680258,Wolfram Wuttke,German football player and coach (1961-2015),Male,Germany,Athlete,1961,2015,natural causes,54
Q680288,Alfons Schilling,painter (1934-2013),Male,Switzerland; Austria,Artist,1934,2013,natural causes,79
Q680301,Nazim Pasha,Ottoman Chief of Staff of the Ottoman Army during the First Balkan War of 1912–13,Male,Ottoman Empire,Politician,1848,1913,homicide,65
Q680368,W. S. Merwin,American poet,Male,United States of America,Artist,1927,2019,natural causes,92
Q680400,Juan Carlos Cáceres,Argentine singer (1936-2015),Male,Argentina,Artist,1936,2015,natural causes,79
Q680671,Edwin P. Morrow,American politician (1877–1935),Male,United States of America,Politician,1877,1935,natural causes,58
Q680881,Pierre Brossolette,French politician (1903-1944),Male,France,Politician,1903,1944,suicide,41
Q680897,Jean Mermoz,French aviator,Male,France,Military personnel,1901,1936,accident,35
Q680947,Dave Laut,athletics competitor,Male,United States of America,Athlete,1956,2009,homicide,53
Q680950,Konstanty Ildefons Gałczyński,Polish writer,Male,Poland,Researcher,1905,1953,natural causes,48
Q681041,Thomas Seddon,English landscape painter (1821-1856),Male,United Kingdom of Great Britain and Ireland,Artist,1821,1856,natural causes,35
Q681117,Michel Noël,Canadian actor (1922-1993),Male,Canada,Artist,1922,1993,natural causes,71
Q681152,Fritz Luchsinger,Swiss mountain climber (1921-1983),Male,Switzerland,Mountaineer,1921,1983,accident,62
Q681576,Robert P. Abelson,psychologist,Male,United States of America,Researcher,1928,2005,natural causes,77
Q682197,Joe Foss,United States Marine Corps Medal of Honor recipient (1915-2003),Male,United States of America,Artist,1915,2003,natural causes,88
Q682378,Gary Dubin,American actor (1959-2016),Male,United States of America,Artist,1959,2016,natural causes,57
Q682467,Ralph McInerny,American writer,Male,United States of America,Artist,1929,2010,natural causes,81
Q682556,Alberto Dines,Brazilian journalist and writer,Male,Brazil,Artist,1932,2018,natural causes,86
Q682673,Dave Dee,"Musician, singer-songwriter and businessman",Male,United Kingdom,Artist,1941,2009,natural causes,68
Q682682,Maciej Niemiec,Polish author and translator,Male,Poland,Artist,1953,2012,suicide,59
Q682952,Lanny Kean,American professional wrestler,Male,United States of America,Professional wrestler,1960,2009,natural causes,49
Q682970,Robert A. Rushworth,United States major general,Male,United States of America,Military personnel,1924,1993,natural causes,69
Q683135,Dezső Czigány,Hungarian painter (1883-1937),Male,Hungary,Artist,1883,1937,suicide,54
Q683299,Stephen Boyd,Northern Irish actor (1931-1977),Male,United States of America; United Kingdom,Artist,1931,1977,natural causes,46
Q683399,Ivan Dykhovichny,Russian film director,Male,Russia; Soviet Union,Artist,1947,2009,natural causes,62
Q683410,Norbert Burgmüller,German composer,Male,Germany,Artist,1810,1836,accident,26
Q683445,Paul Scott,British writer,Male,United Kingdom,Artist,1920,1978,natural causes,58
Q683515,Stefan Rowecki,Polish general,Male,Poland,Military personnel,1895,1944,capital punishment,49
Q683579,Guglielmo Oberdan,Italian failed assassin (1858-1882),Male,Kingdom of Italy,Politician,1858,1882,capital punishment,24
Q683886,Cheo Feliciano,Puerto Rican musician,Male,Puerto Rico,Artist,1935,2014,accident,79
Q684020,Roberto Clemente,Puerto Rican baseball player,Male,Puerto Rico,Athlete,1934,1972,accident,38
Q684079,Ralph Lewis,actor (1872-1937),Male,United States of America,Artist,1872,1937,accident,65
Q684082,Louis-René Beaudoin,Canadian politician (1912-1970),Male,Canada,Politician,1912,1970,natural causes,58
Q684140,Pappy Boyington,United States Marine Corps aviator and Medal of Honor recipient,Male,United States of America,Military personnel,1912,1988,natural causes,76
Q684174,Marcello Candia,Italian businessman,Male,Italy; Kingdom of Italy,Religious figure,1916,1983,natural causes,67
Q684226,Richard Fraser,British actor (1913-1972),Male,United States of America; United Kingdom; United Kingdom of Great Britain and Ireland,Artist,1913,1972,natural causes,59
Q684542,Mike Mangold,American air racer,Male,United States of America,Military personnel,1955,2015,accident,60
Q684569,Joe D'Amato,Italian film director,Male,Italy; Kingdom of Italy,Artist,1936,1999,natural causes,63
Q684591,Stanisław Witkiewicz,"Polish artist, writer and architect (1851-1915)",Male,Poland; Russian Empire,Artist,1851,1915,natural causes,64
Q684673,Peter Safar,Austrian physician,Male,United States of America,Physician,1924,2003,natural causes,79
Q685143,Ivan Nemet,Swiss chess player (1943-2007),Male,Switzerland,Athlete,1943,2007,natural causes,64
Q685186,Morris Louis,American painter (1912-1962),Male,United States of America,Artist,1912,1962,natural causes,50
Q685197,Toni Fritsch,Association footballer (1945-2005),Male,Austria,Athlete,1945,2005,natural causes,60
Q685250,Octave Crémazie,Canadian poet,Male,Canada,Artist,1827,1879,natural causes,52
Q685427,Pavel Postyshev,Soviet politician (1887-1939),Male,Soviet Union; Russian Empire,Politician,1887,1939,capital punishment,52
Q685540,Henri Ledroit,Contre tenor,Male,France,Artist,1946,1988,natural causes,42
Q686126,James Carroll,American physician,Male,United States of America; United Kingdom of Great Britain and Ireland,Military personnel,1854,1907,natural causes,53
Q686190,Julio César González,Mexican boxer,Male,Mexico,Athlete,1976,2012,accident,36
Q686682,Jack Colvin,American actor,Male,United States of America,Artist,1934,2005,natural causes,71
Q687276,Kenelm Lee Guinness,British racing driver,Male,Ireland,Businessperson,1887,1937,suicide,50
Q687282,Hank Greenberg,Baseball outfielder,Male,United States of America,Athlete,1911,1986,natural causes,75
Q687505,Joseph Dunninger,Mentalist and magician,Male,United States of America,Magician,1892,1975,natural causes,83
Q687509,Jack Tatum,"All-American college football player, professional football player, defensive back, safety, College Football Hall of Fame member (1948-2010)",Male,United States of America,Athlete,1948,2010,natural causes,62
Q687956,David Marshall,Singaporean politician (1908-1995),Male,Singapore,Politician,1908,1995,natural causes,87
Q688313,Paul Touvier,"French soldier, Nazi collaborator, first Frenchman to be convicted of crimes against humanity",Male,France,Military personnel,1915,1996,natural causes,81
Q688419,Oskar Bider,Swiss aviation pioneer (1891-1919),Male,Switzerland,Military personnel,1891,1919,accident,28
Q688930,Peter Hofmann,German opera singer,Male,Germany,Artist,1944,2010,natural causes,66
Q689383,Jimmy Hood,British politician (1948–2017),Male,United Kingdom,Politician,1948,2017,natural causes,69
Q689593,Josef Walcher,Austrian alpine skier,Male,Austria,Alpine skier,1954,1984,accident,30
Q689612,Emil August Fieldorf,Polish general,Male,Poland,Military personnel,1895,1953,capital punishment,58
Q690192,Giuliano Bignasca,Swiss politician (1945-2013),Male,Switzerland,Politician,1945,2013,natural causes,68
Q690270,Gerard Vianen,Dutch professional bike racer,Male,Kingdom of the Netherlands,Athlete,1944,2014,natural causes,70
Q690502,Arnaldo Ochoa,Cuban general (1930-1989),Male,Cuba,Politician,1930,1989,capital punishment,59
Q690511,Alfredo Carricaberry,Association footballer (1900-1942),Male,Argentina,Athlete,1900,1942,natural causes,42
Q690569,Karl Swenson,American actor,Male,United States of America,Artist,1908,1978,natural causes,70
Q690707,Joe Adonis,Mobster,Male,Italy; Kingdom of Italy,Gangster,1902,1971,natural causes,69
Q690713,Otto Natzler,Austrian-American ceramicist,Male,United States of America; Austria,Artist,1908,2007,natural causes,99
Q690725,Aldo Finzi,Italian politician (1891-1944),Male,Kingdom of Italy,Politician,1891,1944,homicide,53
Q690983,Claudio Volonté,Italian actor (1934-1977),Male,Italy; Kingdom of Italy,Artist,1934,1977,suicide,43
Q691084,Alexander Kutepov,Russian politician and general (1882-1930),Male,Soviet Union; Russian Empire,Politician,1882,1930,homicide,48
Q691182,Hugh O'Flaherty,Irish priest,Male,Ireland,Politician,1898,1963,natural causes,65
Q691466,Donald Paige Frary,American academic and writer,Male,United States of America,Artist,1893,1919,natural causes,26
Q691515,Vittorio Caprioli,"Italian actor, film director, screenwriter",Male,Italy; Kingdom of Italy,Artist,1921,1989,natural causes,68
Q691572,Bubber Miley,"American jazz trumpet and cornet player, composer",Male,United States of America,Artist,1903,1932,natural causes,29
Q691738,Marc Sautet,French philosopher,Male,France,Artist,1947,1998,natural causes,51
Q691798,Richard John Neuhaus,Canadian-American Christian writer,Male,United States of America,Artist,1936,2009,natural causes,73
Q691920,Michel Turler,Swiss ice hockey player (1944-2010),Male,Switzerland,Athlete,1944,2010,natural causes,66
Q692068,Arndt Pekurinen,Finnish pacifist,Male,Finland,Conscientious objection; pacifist,1905,1941,capital punishment,36
Q692165,Arne Bendiksen,"Norwegian singer, lyricist, composer and producer",Male,Norway,Artist,1926,2009,natural causes,83
Q692265,Jérôme Napoleon Bonaparte,Prince of France,Male,United States of America; France,Merchant,1805,1870,natural causes,65
Q692388,Dušan Pašek,Czechoslovak ice hockey player,Male,Slovakia; Czechoslovakia,Athlete,1960,1998,suicide,38
Q692632,Terry Kath,"American musician, former member of the rock band Chicago",Male,United States of America,Artist,1946,1978,accident,32
Q692800,Ray Walston,American actor and comedian,Male,United States of America,Artist,1914,2001,natural causes,87
Q692808,Dan Curtis,American director and producer of television and film,Male,United States of America,Artist,1927,2006,natural causes,79
Q692841,Arne Sucksdorff,Swedish film director,Male,Sweden,Artist,1917,2001,natural causes,84
Q693252,Albert Richter,German racing cyclist killed by the Nazis,Male,Germany,Athlete,1912,1940,capital punishment; suicide,28
Q693401,Stanislav Redens,Soviet secret police official (1892-1940),Male,Poland; Soviet Union; Russian Empire,Politician,1892,1940,unnatural death,48
Q693425,Vladimir Dekanozov,Soviet diplomat (1898-1953),Male,Soviet Union,Politician,1898,1953,capital punishment; unnatural death,55
Q693613,George Lichtheim,German writer,Male,Germany,Artist,1912,1973,suicide,61
Q693718,Joel Siegel,American writer,Male,United States of America,Journalist,1943,2007,natural causes,64
Q693729,Aris Velouchiotis,Greek resistance fighter (1905-1945),Male,Greece,Politician,1905,1945,suicide,40
Q693801,Hubert Schoemaker,chemist and bio-tech expert,Male,United States of America,Researcher,1950,2006,natural causes,56
Q693828,Arnie Herber,American football player (1910-1969),Male,United States of America,Athlete,1910,1969,natural causes,59
Q693860,Nikos Beloyannis,Greek resistance leader,Male,Greece,Politician,1915,1952,capital punishment,37
Q694070,Felix Mottl,Austrian conductor and composer,Male,Austria,Artist,1856,1911,natural causes,55
Q694123,Arno Babajanian,Armenian musician,Male,Soviet Union,Artist,1921,1983,natural causes,62
Q694132,Herbert Huber,alpine skier,Male,Austria,Alpine skier,1944,1970,suicide,26
Q694191,Friedrich Kiel,German composer and music teacher,Male,Germany,Artist,1821,1885,accident,64
Q694505,Arno Rink,German painter (1940-2017),Male,Germany; German Democratic Republic,Artist,1940,2017,natural causes,77
Q694511,Oleg Velyky,Ukrainian and German handball player,Male,Germany,Athlete,1977,2010,natural causes,33
Q694602,Rudolf Nierlich,Austrian alpine skier,Male,Austria,Alpine skier,1966,1991,accident,25
Q694669,János Esterházy,"Czechoslovak member of Czechoslovak national parliament, russian nation politician and hungary nation politician (1901-1957)",Male,Hungary; Slovakia; Austria-Hungary; Czechoslovakia; First Czechoslovak Republic; Slovak State (1939-1945),Artist,1901,1957,natural causes,56
Q694877,Yves Robert,French director (1920-2002),Male,France,Artist,1920,2002,natural causes,82
Q694973,Arnold Büscher,German Nazi concentration camp commandant (1899-1949),Male,Germany,Politician,1899,1949,capital punishment,50
Q695099,Manfred Max-Neef,Professor of economics; environmentalist; Chilean presidential candidate (1932-2019),Male,Chile,Politician,1932,2019,natural causes,87
Q695383,János Damjanich,Hungarian general (1804-1849),Male,Hungary,Politician,1804,1849,capital punishment,45
Q695399,Arnold Hugh Martin Jones,British classical historian,Male,United Kingdom,Researcher,1904,1970,natural causes,66
Q695500,Maurizio Merli,Italian actor (1940-1989),Male,Italy; Kingdom of Italy,Artist,1940,1989,natural causes,49
Q695517,Gusztáv Jány,Hungarian military officer,Male,Hungary,Military personnel,1883,1947,capital punishment,64
Q695530,August Czartoryski,blessed of the Catholic Church,Male,Poland; France; Russian Empire,Religious figure,1858,1893,natural causes,35
Q695532,Miroslav Navratil,Croatian general (1893-1947),Male,Bosnia and Herzegovina,Politician,1893,1947,capital punishment; unnatural death,54
Q695653,Mario Merola,Italian singer and actor (1934-2006),Male,Italy; Kingdom of Italy,Artist,1934,2006,natural causes,72
Q695702,Arnold Lobel,American children's illustrator and writer (1933-1987),Male,United States of America,Artist,1933,1987,natural causes,54
Q695811,Arnold Moss,actor,Male,United States of America,Artist,1910,1989,natural causes,79
Q695853,Arnold Newman,American photographer,Male,United States of America,Artist,1918,2006,natural causes,88
Q695957,Peter Persidis,Austrian footballer (1947-2009),Male,Austria,Athlete,1947,2009,natural causes,62
Q695970,Arnold Pick,Czech physician,Male,Czech Republic,Teacher,1851,1924,natural causes,73
Q695977,Fritz Klein,"Romanian-born German Nazi physician, camp doctor and convicted war criminal (1888-1945)",Male,Romania; Austria-Hungary,Military personnel,1888,1945,capital punishment,57
Q696052,Arnold Rothstein,Jewish American mobster,Male,United States of America,Businessperson,1882,1928,homicide,46
Q696446,Walter Nausch,Austrian footballer (1907-1957),Male,Austria,Athlete,1907,1957,natural causes,50
Q696520,Gernot Jurtin,Austrian footballer (1955-2006),Male,Austria,Athlete,1955,2006,natural causes,51
Q696570,Bartolomeo Pagano,Italian actor (1878-1947),Male,Italy; Kingdom of Italy,Artist,1878,1947,natural causes,69
Q696681,Björn Sieber,Austrian alpine skier,Male,Austria,Alpine skier,1989,2012,accident,23
Q696883,Godwin von Brumowski,Austro-Hungarian flying ace,Male,Austria,Military personnel,1889,1936,accident,47
Q697012,Shiro Azuma,Japanese soldier,Male,Japan,Military personnel,1912,2006,natural causes,94
Q697065,Mona Rudao,Taiwanese chief of Seedeq tribu (1880-1930),Male,Taiwan under Japanese rule,Politician,1880,1930,suicide,50
Q697071,Edgar Ende,German artist (1901-1965),Male,Germany,Artist,1901,1965,natural causes,64
Q697256,Hisao Tani,Japanese general,Male,Japan,Military personnel,1882,1947,capital punishment,65
Q697258,Nobutaka Machimura,Japanese politician (1944-2015),Male,Japan,Politician,1944,2015,natural causes,71
Q697358,René Monory,French politician (1923-2009),Male,France,Politician,1923,2009,natural causes,86
Q697373,Ernst Ocwirk,Austrian footballer (1926-1980),Male,Austria,Athlete,1926,1980,natural causes,54
Q697380,Li Jishen,Chinese politician (1885-1959),Male,People's Republic of China,Politician,1885,1959,natural causes,74
Q697383,Renato Rascel,Italian actor and singer,Male,Italy; Kingdom of Italy,Artist,1912,1991,natural causes,79
Q697538,Liang Hongzhi,Chinese politician (1882-1946),Male,Qing dynasty; Republic of China (1912–1949),Politician,1882,1946,capital punishment,64
Q697552,Karel Van Miert,Belgian politician (1942-2009),Male,Belgium,Politician,1942,2009,accident,67
Q697563,Mario Riva,Italian actor and television presenter,Male,Italy; Kingdom of Italy,Artist,1913,1960,accident,47
Q697695,Koo Chen-fu,Taiwanese businessman (1917-2005),Male,Taiwan,Politician,1917,2005,natural causes,88
Q697740,Wang Shiwei,Chinese writer,Male,Qing dynasty; Republic of China (1912–1949),Artist,1906,1947,capital punishment; homicide,41
Q697747,Tsiang Tingfu,Chinese historian and diplomat,Male,Taiwan,Researcher,1895,1965,natural causes,70
Q697780,Carl Moll,Austrian artist (1861-1945),Male,Austria,Artist,1861,1945,suicide,84
Q697834,Luciano Salce,"Italian film director, lyricist, scenographer",Male,Italy; Kingdom of Italy,Artist,1922,1989,natural causes,67
Q697836,Oswald Kabasta,Austrian conductor,Male,Austria,Artist,1896,1946,suicide,50
Q697888,Renato Salvatori,Italian actor (1933-1988),Male,Italy; Kingdom of Italy,Artist,1933,1988,natural causes,55
Q697976,Stefano Satta Flores,Italian actor,Male,Italy; Kingdom of Italy,Artist,1937,1985,natural causes,48
Q697981,Ng Chiau-tong,Taiwanese politician (1932-2011),Male,Taiwan; Taiwan under Japanese rule; Republic of China (1912–1949),Researcher,1932,2011,natural causes,79
Q697996,Karel Koželuh,association footballer and tennis player,Male,Czech Republic,Athlete,1896,1950,accident,54
Q698031,Chiang Wei-shui,Taiwanese politician (1891-1931),Male,Qing dynasty; Taiwan under Japanese rule,Politician,1891,1931,natural causes,40
Q698151,Bohumil Kubišta,"Czech graphic, painter and art reviewer (1884-1918)",Male,Czech Republic,Artist,1884,1918,natural causes,34
Q698444,Mihail Sebastian,Romanian writer,Male,Romania,Teacher,1907,1945,accident,38
Q698676,Stan Brakhage,American filmmaker (1933-2003),Male,United States of America,Artist,1933,2003,natural causes,70
Q698714,Wendell Willkie,American businessman (1892-1944),Male,United States of America,Artist,1892,1944,natural causes,52
Q699199,Huisheng,Chinese princess,Female,Japan; China,Aristocrat,1938,1957,suicide,19
Q699218,Wilhelm Walch,Austrian alpine skier,Male,Austria,Athlete,1912,1941,Eastern Front of World War II,29
Q699267,Ernst Hoppenberg,German swimmer,Male,Germany,Athlete,1878,1937,accident,59
Q699288,Harald Edelstam,Swedish diplomat (1913-1989),Male,Sweden,Politician,1913,1989,natural causes,76
Q699326,Otto Freundlich,German Jewish artist murdered by Nazis in a concentration camp (1878-1943),Male,Germany,Artist,1878,1943,capital punishment,65
Q699336,Mahmoud Fawzi,Egyptian politician and diplomat; prime minister (1970-1972),Male,Egypt,Politician,1900,1981,natural causes,81
Q699354,Nino Bixio,Italian general (1821-1873),Male,Kingdom of Italy,Politician,1821,1873,natural causes,52
Q699410,Eugene Sledge,United States Marine,Male,United States of America,Artist,1923,2001,natural causes,78
Q699456,Carl Ritter von Ghega,Austrian railway designer,Male,Austrian Empire,Engineer,1802,1860,natural causes,58
Q699541,Geoffrey Ingram Taylor,British mathematician and physicist (1886-1975),Male,United Kingdom,Researcher,1886,1975,natural causes,89
Q699619,Vladislav Vančura,Czech film director,Male,Austria-Hungary; Czechoslovakia,Artist,1891,1942,capital punishment,51
Q699712,Kōichi Kido,Japanese politician (1889-1977),Male,Japan,Politician,1889,1977,natural causes,88
Q699770,Lin Liguo,son of Lin Biao,Male,People's Republic of China; Republic of China (1912–1949),Military personnel,1945,1971,accident,26
Q699804,Zheng Xiaoyu,Chinese official executed for corruption (1944-2007),Male,People's Republic of China,Politician,1944,2007,capital punishment,63
Q699895,Arrigo Petacco,Italian historian and journalist,Male,Italy; Kingdom of Italy,Researcher,1929,2018,natural causes,89
Q699954,Huang Yi,Hong Kong writer,Male,People's Republic of China,Artist,1952,2017,natural causes,65
Q700018,Leó Frankel,Hungarian politician (1844-1896),Male,Hungary,Politician,1844,1896,natural causes,52
Q700060,Vladimir Paley,Russian writer (1897-1918),Male,Russian Empire,Artist,1897,1918,homicide,21
Q700071,Chen Din Hwa,Hong Kong billionaire entrepreneur,Male,People's Republic of China,Businessperson,1923,2012,natural causes,89
Q700107,Johann Hermann Bauer,Czech-Austrian chess master,Male,Austria-Hungary,Athlete,1861,1891,natural causes,30
Q700213,Jan Štursa,Czech sculptor,Male,Czech Republic,Artist,1880,1925,suicide,45
Q700273,Huang Shaoxiong,Chinese politician (1895-1966),Male,People's Republic of China,Politician,1895,1966,suicide,71
Q700323,Mikhail Prishvin,Russian writer,Male,Soviet Union; Russian Empire,Artist,1873,1954,natural causes,81
Q700349,Paul Chung,Hong Kong actor (1959-1989),Male,People's Republic of China,Artist,1959,1989,suicide,30
Q700353,Harry Wu,Chinese activist,Male,United States of America,Researcher,1937,2016,natural causes,79
Q700512,Teruo Nakamura,Taiwanese-born Japanese soldier,Male,Japan,Military personnel,1919,1979,natural causes,60
Q700513,Zhang Tailei,Chinese revolutionary (1898-1927),Male,People's Republic of China,Politician,1898,1927,homicide,29
Q700554,Sun Chuanfang,Chinese politician (1885-1935),Male,Qing dynasty; Republic of China (1912–1949),Politician,1885,1935,homicide,50
